id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
16591	Tongatapu	Eua	TO	Present	Alien	2022
16592	Tongatapu	Tongatapu	TO	Present	Alien	2022
16593	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16594	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16595	Tongatapu	Eua	TO	Present	Alien	2022
16596	Tongatapu	Tongatapu	TO	Present	Alien	2022
16597	Tongatapu	Eua	TO	Present	Alien	2022
16598	Tongatapu	Tongatapu	TO	Present	Alien	2022
16599	Tongatapu	Eua	TO	Present	Alien	2022
16600	Tongatapu	Tongatapu	TO	Present	Alien	2022
16601	Tongatapu	Eua	TO	Present	Alien	2022
16602	Tongatapu	Tongatapu	TO	Present	Alien	2022
16603	Tongatapu	Tongatapu	TO	Present	Alien	2022
16604	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16605	Tongatapu	Tongatapu	TO	Present	Alien	2022
16606	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16607	Tongatapu	Tongatapu	TO	Present	Alien	2022
16608	Tongatapu	Eua	TO	Present	Alien	2022
16609	Tongatapu	Tongatapu	TO	Present	Alien	2022
16610	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16611	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16612	Tongatapu	Eua	TO	Present	Alien	2022
16613	Tongatapu	Tongatapu	TO	Present	Alien	2022
16614	Tongatapu	Eua	TO	Present	Alien	2022
16615	Tongatapu	Tongatapu	TO	Present	Alien	2022
16616	Tongatapu	Tongatapu	TO	Present	Alien	2022
16617	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16618	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16619	Tongatapu	Tongatapu	TO	Present	Alien	2022
16620	Tongatapu		TO	Present	Alien	2022
16621	Tongatapu	Eua	TO	Present	Alien	2022
16622	Tongatapu	Tongatapu	TO	Present	Alien	2022
16623	Tongatapu	Tongatapu	TO	Present	Alien	2022
16624	Tongatapu	Tongatapu	TO	Present	Alien	2022
16625	Tongatapu	Tongatapu	TO	Present	Alien	2022
16626	Tongatapu	Eua	TO	Present	Alien	2022
16627	Tongatapu	Tongatapu	TO	Present	Alien	2022
16628	Tongatapu	Eua	TO	Present	Alien	2022
16629	Tongatapu	Tongatapu	TO	Present	Alien	2022
16630	Tongatapu	Eua	TO	Present	Alien	2022
16631	Tongatapu	Tongatapu	TO	Present	Alien	2022
16632	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16633	Tongatapu	Eua	TO	Present	Alien	2022
16634	Tongatapu	Oneata	TO	Present	Alien	2022
16635	Tongatapu	Tongatapu	TO	Present	Alien	2022
16636	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16637	Tongatapu	Eua	TO	Present	Alien	2022
16638	Tongatapu	Tongatapu	TO	Present	Alien	2022
16639	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16640	Tongatapu	Eua	TO	Present	Alien	2022
16641	Tongatapu	Tongatapu	TO	Present	Alien	2022
16642	Tongatapu	Eua	TO	Present	Alien	2022
16643	Tongatapu	Eua	TO	Present	Alien	2022
16644	Tongatapu	Tongatapu	TO	Present	Alien	2022
16645	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16646	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16647	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16648	Tongatapu	Tongatapu	TO	Present	Alien	2022
16649	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16650	Tongatapu	Tongatapu	TO	Present	Alien	2022
16651	Tongatapu	Eua	TO	Present	Alien	2022
16652	Tongatapu	Tongatapu	TO	Present	Alien	2022
16653	Tongatapu	Eua	TO	Present	Alien	2022
16654	Tongatapu	Tongatapu	TO	Present	Alien	2022
16655	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16656	Tongatapu	Tongatapu	TO	Present	Alien	2022
16657	Tongatapu	Eua	TO	Present	Alien	2022
16658	Tongatapu	Tongatapu	TO	Present	Alien	2022
16659	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16660	Tongatapu	Tongatapu	TO	Present	Alien	2022
16661	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16662	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16663	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16664	Tongatapu		TO	Present	Alien	2022
16665	Tongatapu	Eua	TO	Present	Alien	2022
16666	Tongatapu	Eua	TO	Present	Alien	2022
16667	Tongatapu	Tongatapu	TO	Present	Alien	2022
16668	Tongatapu		TO	Present	Alien	2022
16669	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16670	Tongatapu		TO	Present	Alien	2022
16671	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16672	Tongatapu		TO	Present	Alien	2022
16673	Tongatapu		TO	Present	Cryptogenic|Uncertain	2022
16674	Tongatapu	Eua	TO	Present	Alien	2022
16675	Tongatapu	Tongatapu	TO	Present	Alien	2022
16676	Tongatapu	Eua	TO	Present	Alien	2022
16677	Tongatapu	Tongatapu	TO	Present	Alien	2022
16678	Tongatapu	Eua	TO	Present	Alien	2022
16679	Tongatapu	Tongatapu	TO	Present	Alien	2022
16680	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16681	Tongatapu	Eua	TO	Present	Alien	2022
16682	Tongatapu	Eua	TO	Present	Alien	2022
16683	Tongatapu	Tongatapu	TO	Present	Alien	2022
16684	Tongatapu	Eua	TO	Present	Alien	2022
16685	Tongatapu	Tongatapu	TO	Present	Alien	2022
16686	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16687	Tongatapu	Eua	TO	Present	Alien	2022
16688	Tongatapu	Tongatapu	TO	Present	Alien	2022
16689	Tongatapu	Tongatapu	TO	Present	Alien	2022
16690	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16691	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16692	Tongatapu		TO	Present	Alien	2022
16693	Tongatapu	Eua	TO	Present	Alien	2022
16694	Tongatapu	Tongatapu	TO	Present	Alien	2022
16695	Tongatapu	Tongatapu	TO	Present	Alien	2022
16696	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16697	Tongatapu	Tongatapu	TO	Present	Alien	2022
16698	Tongatapu	Tongatapu	TO	Present	Alien	2022
16699	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16700	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16701	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16702	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16703	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16704	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16705	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16706	Tongatapu	Eua	TO	Present	Alien	2022
16707	Tongatapu	Eua	TO	Present	Alien	2022
16708	Tongatapu	Tongatapu	TO	Present	Alien	2022
16709	Tongatapu	Tongatapu	TO	Present	Alien	2022
16710	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16711	Tongatapu		TO	Present	Alien	2022
16712	Tongatapu		TO	Present	Alien	2022
16713	Tongatapu	Tongatapu	TO	Present	Alien	2022
16714	Tongatapu	Eua	TO	Present	Alien	2022
16715	Tongatapu	Tongatapu	TO	Present	Alien	2022
16716	Tongatapu		TO	Present	Alien	2022
16717	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16718	Tongatapu	Eua	TO	Present	Alien	2022
16719	Tongatapu	Tongatapu	TO	Present	Alien	2022
16720	Tongatapu	Eua	TO	Present	Alien	2022
16721	Tongatapu	Tongatapu	TO	Present	Alien	2022
16722	Tongatapu	Tongatapu	TO	Present	Alien	2022
16723	Tongatapu	Tongatapu	TO	Present	Alien	2022
16724	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16725	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16726	Tongatapu	Tongatapu	TO	Present	Alien	2022
16727	Tongatapu		TO	Present	Alien	2022
16728	Tongatapu	Eua	TO	Present	Alien	2022
16729	Tongatapu	Tongatapu	TO	Present	Alien	2022
16730	Tongatapu	Eua	TO	Present	Alien	2022
16731	Tongatapu	Tongatapu	TO	Present	Alien	2022
16732	Tongatapu		TO	Present	Alien	2022
16733	Tongatapu		TO	Present	Alien	2022
16734	Tongatapu	Eua	TO	Present	Alien	2022
16735	Tongatapu	Tongatapu	TO	Present	Alien	2022
16736	Tongatapu	Tongatapu	TO	Present	Alien	2022
16737	Tongatapu		TO	Present	Alien	2022
16738	Tongatapu	Tongatapu	TO	Present	Alien	2022
16739	Tongatapu		TO	Present	Alien	2022
16740	Tongatapu	Tongatapu	TO	Present	Alien	2022
16741	Tongatapu	Eua	TO	Present	Alien	2022
16742	Tongatapu	Tongatapu	TO	Present	Alien	2022
16743	Tongatapu	Eua	TO	Present	Alien	2022
16744	Tongatapu		TO	Present	Alien	2022
16745	Tongatapu	Eua	TO	Present	Alien	2022
16746	Tongatapu		TO	Present	Alien	2022
16747	Tongatapu	Eua	TO	Present	Alien	2022
16748	Tongatapu	Tongatapu	TO	Present	Alien	2022
16749	Tongatapu	Eua	TO	Present	Alien	2022
16750	Tongatapu	Tongatapu	TO	Present	Alien	2022
16751	Tongatapu	Eua	TO	Present	Alien	2022
16752	Tongatapu	Eua	TO	Present	Alien	2022
16753	Tongatapu	Eua	TO	Present	Alien	2022
16754	Tongatapu	Tongatapu	TO	Present	Alien	2022
16755	Tongatapu	Tongatapu	TO	Present	Alien	2022
16756	Tongatapu	Tongatapu	TO	Present	Alien	2022
16757	Tongatapu	Tongatapu	TO	Present	Alien	2022
16758	Tongatapu	Tongatapu	TO	Present	Alien	2022
16759	Tongatapu	Eua	TO	Present	Alien	2022
16760	Tongatapu	Tongatapu	TO	Present	Alien	2022
16761	Tongatapu	Eua	TO	Present	Alien	2022
16762	Tongatapu	Tongatapu	TO	Present	Alien	2022
16763	Tongatapu		TO	Present	Alien	2022
16764	Tongatapu		TO	Present	Alien	2022
16765	Tongatapu	Eua	TO	Present	Alien	2022
16766	Tongatapu	Tongatapu	TO	Present	Alien	2022
16767	Tongatapu	Eua	TO	Present	Alien	2022
16768	Tongatapu	Tongatapu	TO	Present	Alien	2022
16769	Tongatapu	Tongatapu	TO	Present	Alien	2022
16770	Tongatapu	Eua	TO	Present	Alien	2022
16771	Tongatapu	Tongatapu	TO	Present	Alien	2022
16772	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16773	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16774	Tongatapu	Eua	TO	Present	Alien	2022
16775	Tongatapu	Tongatapu	TO	Present	Alien	2022
16776	Tongatapu	Eua	TO	Present	Alien	2022
16777	Tongatapu	Tongatapu	TO	Present	Alien	2022
16778	Tongatapu	Eua	TO	Present	Alien	2022
16779	Tongatapu	Tongatapu	TO	Present	Alien	2022
16780	Tongatapu		TO	Present	Alien	2022
16781	Tongatapu	Tongatapu	TO	Present	Alien	2022
16782	Tongatapu	Eua	TO	Present	Alien	2022
16783	Tongatapu	Tongatapu	TO	Present	Alien	2022
16784	Tongatapu		TO	Present	Alien	2022
16785	Tongatapu	Eua	TO	Present	Alien	2022
16786	Tongatapu	Tongatapu	TO	Present	Alien	2022
16787	Tongatapu	Eua	TO	Present	Alien	2022
16788	Tongatapu	Tongatapu	TO	Present	Alien	2022
16789	Tongatapu		TO	Present	Alien	2022
16790	Tongatapu		TO	Present	Alien	2022
16791	Tongatapu	Tongatapu	TO	Present	Alien	2022
16792	Tongatapu		TO	Present	Alien	2022
16793	Tongatapu	Eua	TO	Present	Alien	2022
16794	Tongatapu	Tongatapu	TO	Present	Alien	2022
16795	Tongatapu	Eua	TO	Present	Alien	2022
16796	Tongatapu	Tongatapu	TO	Present	Alien	2022
16797	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16798	Tongatapu		TO	Present	Alien	2022
16799	Tongatapu	Eua	TO	Present	Alien	2022
16800	Tongatapu	Tongatapu	TO	Present	Alien	2022
16801	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16802	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16803	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16804	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16805	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16806	Tongatapu	Tongatapu	TO	Present	Alien	2022
16807	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16808	Tongatapu		TO	Present	Alien	2022
16809	Tongatapu		TO	Present	Alien	2022
16810	Tongatapu		TO	Present	Alien	2022
16811	Tongatapu		TO	Present	Alien	2022
16812	Tongatapu		TO	Present	Alien	2022
16813	Tongatapu		TO	Present	Alien	2022
16814	Tongatapu		TO	Present	Alien	2022
16815	Tongatapu		TO	Present	Cryptogenic|Uncertain	2022
16816	Tongatapu		TO	Present	Alien	2022
16817	Tongatapu		TO	Present	Alien	2022
16818	Tongatapu		TO	Present	Alien	2022
16819	Tongatapu		TO	Present	Alien	2022
16820	Tongatapu		TO	Present	Alien	2022
16821	Tongatapu		TO	Present	Alien	2022
16822	Tongatapu	Eua	TO	Present	Alien	2022
16823	Tongatapu		TO	Present	Alien	2022
16824	Tongatapu		TO	Present	Alien	2022
16825	Tongatapu	Eua	TO	Present	Alien	2022
16826	Tongatapu	Tongatapu	TO	Present	Alien	2022
16827	Tongatapu	Eua	TO	Present	Alien	2022
16828	Tongatapu	Tongatapu	TO	Present	Alien	2022
16829	Tongatapu	Eua	TO	Present	Alien	2022
16830	Tongatapu	Tongatapu	TO	Present	Alien	2022
16831	Tongatapu		TO	Present	Alien	2022
16832	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16833	Tongatapu	Tongatapu	TO	Present	Alien	2022
16834	Tongatapu	Eua	TO	Present	Alien	2022
16835	Tongatapu		TO	Present	Alien	2022
16836	Tongatapu	Eua	TO	Present	Alien	2022
16837	Tongatapu	Tongatapu	TO	Present	Alien	2022
16838	Tongatapu	Tongatapu	TO	Present	Alien	2022
16839	Tongatapu	Tongatapu	TO	Present	Alien	2022
16840	Tongatapu	Eua	TO	Present	Alien	2022
16841	Tongatapu	Tongatapu	TO	Present	Alien	2022
16842	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16843	Tongatapu	Eua	TO	Present	Alien	2022
16844	Tongatapu	Tongatapu	TO	Present	Alien	2022
16845	Tongatapu	Eua	TO	Present	Alien	2022
16846	Tongatapu	Tongatapu	TO	Present	Alien	2022
16847	Tongatapu	Tongatapu	TO	Present	Alien	2022
16848	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16849	Tongatapu	Eua	TO	Present	Alien	2022
16850	Tongatapu	Tongatapu	TO	Present	Alien	2022
16851	Tongatapu	Eua	TO	Present	Alien	2022
16852	Tongatapu	Eua	TO	Present	Alien	2022
16853	Tongatapu	Tongatapu	TO	Present	Alien	2022
16854	Tongatapu	Eua	TO	Present	Alien	2022
16855	Tongatapu		TO	Present	Alien	2022
16856	Tongatapu	Eua	TO	Present	Alien	2022
16857	Tongatapu	Eua	TO	Present	Alien	2022
16858	Tongatapu	Tongatapu	TO	Present	Alien	2022
16859	Tongatapu		TO	Present	Alien	2022
16860	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16861	Tongatapu	Tongatapu	TO	Present	Alien	2022
16862	Tongatapu	Tongatapu	TO	Present	Alien	2022
16863	Tongatapu	Eua	TO	Present	Alien	2022
16864	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16865	Tongatapu	Eua	TO	Present	Alien	2022
16866	Tongatapu	Tongatapu	TO	Present	Alien	2022
16867	Tongatapu	Eua	TO	Present	Alien	2022
16868	Tongatapu	Tongatapu	TO	Present	Alien	2022
16869	Tongatapu	Tongatapu	TO	Present	Alien	2022
16870	Tongatapu	Eua	TO	Present	Alien	2022
16871	Tongatapu	Tongatapu	TO	Present	Alien	2022
16872	Tongatapu	Eua	TO	Present	Alien	2022
16873	Tongatapu	Tongatapu	TO	Present	Alien	2022
16874	Tongatapu	Eua	TO	Present	Alien	2022
16875	Tongatapu	Tongatapu	TO	Present	Alien	2022
16876	Tongatapu	Eua	TO	Present	Alien	2022
16877	Tongatapu	Tongatapu	TO	Present	Alien	2022
16878	Tongatapu	Tongatapu	TO	Present	Alien	2022
16879	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16880	Tongatapu		TO	Present	Alien	2022
16881	Tongatapu		TO	Present	Alien	2022
16882	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16883	Tongatapu	Eua	TO	Present	Alien	2022
16884	Tongatapu		TO	Present	Alien	2022
16885	Tongatapu	Eua	TO	Present	Alien	2022
16886	Tongatapu	Toloa Forest Reserve	TO	Present	Alien	2022
16887	Tongatapu		TO	Present	Alien	2022
16888	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16889	Tongatapu	Eua	TO	Present	Alien	2022
16890	Tongatapu	Tongatapu	TO	Present	Alien	2022
16891	Tongatapu	Eua	TO	Present	Alien	2022
16892	Tongatapu	Tongatapu	TO	Present	Alien	2022
16893	Tongatapu	Eua	TO	Present	Alien	2022
16894	Tongatapu	Eua	TO	Present	Alien	2022
16895	Tongatapu	Tongatapu	TO	Present	Alien	2022
16896	Tongatapu	Tongatapu	TO	Present	Alien	2022
16897	Tongatapu	Eua	TO	Present	Alien	2022
16898	Tongatapu	Tongatapu	TO	Present	Alien	2022
16899	Tongatapu	Tongatapu	TO	Present	Alien	2022
16900	Tongatapu	Eua	TO	Present	Alien	2022
16901	Tongatapu	Tongatapu	TO	Present	Alien	2022
16902	Tongatapu	Eua	TO	Present	Alien	2022
16903	Tongatapu	Tongatapu	TO	Present	Alien	2022
16904	Tongatapu		TO	Present	Alien	2022
16905	Tongatapu	Eua	TO	Present	Alien	2022
16906	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16907	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16908	Tongatapu	Tongatapu	TO	Present	Alien	2022
16909	Tongatapu	Eua	TO	Present	Alien	2022
16910	Tongatapu	Tongatapu	TO	Present	Alien	2022
16911	Tongatapu	Tongatapu	TO	Present	Alien	2022
16912	Tongatapu	Eua	TO	Present	Alien	2022
16913	Tongatapu	Tongatapu	TO	Present	Alien	2022
16914	Tongatapu	Tongatapu	TO	Present	Alien	2022
16915	Tongatapu		TO	Present	Alien	2022
16916	Tongatapu	Eua	TO	Present	Alien	2022
16917	Tongatapu	Tongatapu	TO	Present	Alien	2022
16918	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16919	Tongatapu	Eua	TO	Present	Alien	2022
16920	Tongatapu	Tongatapu	TO	Present	Alien	2022
16921	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16922	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16923	Tongatapu	Eua	TO	Present	Alien	2022
16924	Tongatapu	Tongatapu	TO	Present	Alien	2022
16925	Tongatapu		TO	Present	Alien	2022
16926	Tongatapu	Eua	TO	Present	Alien	2022
16927	Tongatapu	Eua	TO	Present	Alien	2022
16928	Tongatapu	Tongatapu	TO	Present	Alien	2022
16929	Tongatapu		TO	Present	Alien	2022
16930	Tongatapu	Eua	TO	Present	Alien	2022
16931	Tongatapu	Tongatapu	TO	Present	Alien	2022
16932	Tongatapu	Eua	TO	Present	Alien	2022
16933	Tongatapu	Fafa	TO	Present	Alien	2022
16934	Tongatapu	Tongatapu	TO	Present	Alien	2022
16935	Tongatapu	Velitoa	TO	Present	Alien	2022
16936	Tongatapu		TO	Present	Alien	2022
16937	Tongatapu	Eua	TO	Present	Alien	2022
16938	Tongatapu	Tongatapu	TO	Present	Alien	2022
16939	Tongatapu	Tongatapu	TO	Present	Alien	2022
16940	Tongatapu	Eua	TO	Present	Alien	2022
16941	Tongatapu	Tongatapu	TO	Present	Alien	2022
16942	Tongatapu	Eua	TO	Present	Alien	2022
16943	Tongatapu	Tongatapu	TO	Present	Alien	2022
16944	Tongatapu	Eua	TO	Present	Alien	2022
16945	Tongatapu	Tongatapu	TO	Present	Alien	2022
16946	Tongatapu	Tongatapu	TO	Present	Alien	2022
16947	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16948	Tongatapu	Tongatapu	TO	Present	Alien	2022
16949	Tongatapu	Tongatapu	TO	Present	Alien	2022
16950	Tongatapu		TO	Present	Alien	2022
16951	Tongatapu	Tongatapu	TO	Present	Alien	2022
16952	Tongatapu	Eua	TO	Present	Alien	2022
16953	Tongatapu	Tongatapu	TO	Present	Alien	2022
16954	Tongatapu		TO	Present	Alien	2022
16955	Tongatapu	Eua	TO	Present	Alien	2022
16956	Tongatapu	Tongatapu	TO	Present	Alien	2022
16957	Tongatapu	Eua	TO	Present	Alien	2022
16958	Tongatapu	Tongatapu	TO	Present	Alien	2022
16959	Tongatapu		TO	Present	Alien	2022
16960	Tongatapu		TO	Present	Alien	2022
16961	Tongatapu		TO	Present	Alien	2022
16962	Tongatapu	Eua	TO	Present	Alien	2022
16963	Tongatapu	Tongatapu	TO	Present	Alien	2022
16964	Tongatapu		TO	Present	Alien	2022
16965	Tongatapu	Eua	TO	Present	Alien	2022
16966	Tongatapu	Tongatapu	TO	Present	Alien	2022
16967	Tongatapu	Tongatapu	TO	Present	Alien	2022
16968	Tongatapu	Eua	TO	Present	Alien	2022
16969	Tongatapu	Tongatapu	TO	Present	Alien	2022
16970	Tongatapu	Tongatapu	TO	Present	Alien	2022
16971	Tongatapu	Eua	TO	Present	Alien	2022
16972	Tongatapu	Eua	TO	Present	Alien	2022
