id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	vernacularName	taxonomicStatus
15198	15198	Conyza bonariensis Linnaeus, 1753		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	English: flax-leaf fleabane, hairy fleabane, hairy horseweed, wavy-leaf fleabane; Other:  lani wela (Hawai‘i)	ACCEPTED
15199	15199	Conyza canadensis (L.) Cronquist	Erigeron canadensis L.	Plantae	Null					English: butterweed, Canadian horseweed, Canadian fleabane, hogweed, horseweed	SYNONYM
15200	15200	Cordyline fruticosa (L.) A.Chev.		Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	SPECIES		ACCEPTED
15201	15201	Coronopus didymus (L.) Sm.		Plantae						English: bittercress, swinecress, wart cress; Other: lesivao (Tonga)	ACCEPTED
15202	15202	Costus speciosus (J.Koenig) Sm.	Hellenia speciosa (J.Koenig) S.R.Dutta	Plantae						English:  crepe ginger, crape ginger, wild ginger, Malay ginger, canereed; Other:  isebsab (Palau)	SYNONYM
15203	15203	Crassocephalum crepidioides (Benth.) S.Moore		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	English:  thickhead, fireweed, redflower ragleaf; Other:  fua lele, pualele (American Samoa and Samoa); fisi puna (Tonga)	ACCEPTED
15204	15204	Crinum asiaticum L.		Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	SPECIES	lili, talotalo	ACCEPTED
15205	15205	Crotalaria anagyroides Humb. & al.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES		ACCEPTED
15206	15206	Crotalaria juncea L.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES		ACCEPTED
15207	15207	Crotalaria micans Link		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: crotalaria; Other: pine kotalelia, pile (Niue)	ACCEPTED
15208	15208	Crotalaria pallida Aiton		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	Niuean: pine kotalelia; English: salts rattlebox, smooth crotalaria, smooth rattlebox, smooth rattlepod, streaked rattlepod, striped crotalaria; Other: maniva (Cook Islands (‘Atiu)); pikakani, kolomona (Hawai‘i); pi'isi (Tonga)	ACCEPTED
15209	15209	Crotalaria verrucosa L.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: blue-flower rattlepod, tooth-leaf rattlepod	ACCEPTED
15210	15210	Culex quinquefasciatus Say, 1823		Animalia	Arthropoda	Insecta	Diptera	Culicidae	SPECIES	Southern house mosquito	ACCEPTED
15211	15211	Cuscuta campestris Yunck.	Cuscuta pentagona Engelm.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	English:  golden dodder, field dodder, five-angled dodder; Other:  navereverelangi, wa vereverelangi, wa lawala, wa mbosuthu, wa ndanga, wa tikaivu, ndithangi (Fiji)	SYNONYM
15212	15212	Cyanthillium cinereum (L.) H.Rob.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES		ACCEPTED
15213	15213	Cyclospermum leptophyllum (Pers.) Sprague		Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	SPECIES	sekule, taletale, taletale elo, tekule	ACCEPTED
15214	15214	Cynodon dactylon Pers.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: Bermuda grass, giant Bermuda grass, bahama grass, devil's grass, couch grass, Indian doab, grama, devilgrass, couchgrass, balama grass; French: chiendent, petit chiendent, chiendent pied-de-poule; Other: manini, manienie (Hawai'i); motie molulu (Niue); kambuta, kabuta (Fiji); mosie molulu (Niue); herbe de couverture (New Caledonia); pasto bermuda, zacate bermuda, grama dulce, gramón, hierba fina, grama-seda, (from Ecoport, no source given)	ACCEPTED
15215	15215	Cyperus compressus L.		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English: flat sedge; Other: pakopako (Tonga)	ACCEPTED
15216	15216	Cyperus cyperoides Kuntze		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	Niuean: pako; Other: tuise (Samoa); pako pako (Tonga)	ACCEPTED
15217	15217	Cyperus gracilis R.Br.		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English: McCoy grass, slender sedge, whisker grass, whisker sedge; Other:  mau‘u hunehune (Hawai‘i)	ACCEPTED
15218	15218	Cyperus involucratus Poir.	Cyperus imbricatus Retz.	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English:  umbrella sedge, umbrella plant, dwarf papyrus grass; Other: ‘ahu‘awa haole, pu‘uka‘a haole (Hawai‘i)	SYNONYM
15219	15219	Cyperus rotundus L.		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English: nut grass, nutsedge, purple nutsedge, cocograss; French: souchet rond, souchet à tubercules, herbe à oignon; Other: oni ani (Cook Islands); soro na kambani, sora na kambani, soro ni kabani, ivako, malanga, vucesa, motha, vuthesa mot ha (Fiji); chaguan humatag (Guam); kili'o'opu, mau‘u mokae (Hawai‘i); te mumute (Kiribati); tuteoneon (Marshall Islands); mumuta (Samoa, Tokelau); pakopako (Tonga)	ACCEPTED
15220	15220	Cyrtococcum oxyphyllum Stapf		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: long-leaf cyrtococcum grass	ACCEPTED
15221	15221	Dactyloctenium aegyptium (L.) Willd.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: beach wiregrass, button grass, coast button grass, comb fringe grass, crowfoot grass, duck grass, finger comb grass	ACCEPTED
15222	15222	Datura metel L.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	English: datura, downy thorn-apple, Hindu datura, Hindu thorn-apple, hoary thorn-apple, horn-of-plenty, jimson-weed, purple thorn-apple; Other: puave (Cook Islands (Ma‘uke, Ngaputoru?)	ACCEPTED
15223	15223	Delonix regia (Bojer) Raf.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: flame tree, flamboyant, poinciana; Spanish: flamboyan; Other: ngatipa, avarua (Rarotonga, Cook Islands); fayarbaw (CNMI–Carolinian); sekoula (Fiji); puke (Tahiti, French Polynesia); arbol del fuego, atbot, atbot det fuegu, atbut (Guam and CNMI–Chamorro); ‘ohai ‘ula (Hawai'i); pine (Niue); nangiosákura, nangyo (Palau); pilampwoia weitahta (Pohnpei); ‘ohai (Tonga); sakuranirow (Yap)	ACCEPTED
15224	15224	Derris malaccensis Prain		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: New Guinea creeper; Other:  ‘ava niukini (American Samoa); nduva, tuva, nduva ni niukini (Fiji); akau niukini (Niue); fue fa‘i ‘ava (Samoa); kava fisi (Tonga)	ACCEPTED
15225	15225	Desmodium heterocarpon DC.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES		ACCEPTED
15226	15226	Desmodium incanum DC.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: kaimi clover, Spanish clover; Other:  ngatoro (Cook Islands (Ma‘uke)); ka‘imi (Hawai‘i)	ACCEPTED
15227	15227	Desmodium triflorum DC.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: creeping tick trefoil, three-flower beggarweed, tropical trefoil; Other: kihikihi (Tonga)	ACCEPTED
15228	15228	Desmodium uncinatum DC.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: silverleaf desmodium, Spanish clover, Spanish tick-clover	ACCEPTED
15229	15229	Dichanthium annulatum (Forssk.) Stapf		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: Angleton grass, bluestem, Diaz bluestem, Hindi grass, Kleberg bluestem, marvel grass, sheda grass, vunda blue grass (Fiji)	ACCEPTED
15230	15230	Dieffenbachia seguine Schott		Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	SPECIES	English: dieffenbachia, dumb cane	ACCEPTED
15231	15231	Digitaria ciliaris (Retz.) Koeler		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English:  Henry's crabgrass, smooth crabgrass, tropical crab grass, large crab grass, southern crabgrass, fingergrass, summer grass; French: digitaire ciliée; Other:  kukaepua'a (Hawai'i); Saulangi (Niue)	ACCEPTED
15232	15232	Digitaria setigera Roth		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES		ACCEPTED
15233	15233	Digitaria violascens Link		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: smooth crabgrass, violet crabgrass; Other: sau (Palau)	ACCEPTED
15234	15234	Dioscorea bulbifera L.		Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	SPECIES	Niuean: hoi; English: aerial yam; Other: hoi (Hawai‘i, Tonga); pi‘oi (Hawai‘i (Kaua‘i)), soi (Samoa, Wallis and Futuna)	ACCEPTED
15235	15235	Dioscorea pentaphylla L.		Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	SPECIES		ACCEPTED
15236	15236	Dissotis rotundifolia Thonn.		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Melastomataceae	SPECIES	English: dissotis, Spanish shawl, pink lady	ACCEPTED
15237	15237	Dolichandra unguis-cati (L.) L.G.Lohmann		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	SPECIES		ACCEPTED
15238	15238	Echinochloa colona (L.) Link		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: awnless barnyard grass (Australia), corn panic grass, Deccan grass, jungle ricegrass, millet-rice, pigeon millet (Samoa), shama millet; Other: sefa (Samoa); muhuku'apopoa, matala'ulie (Tonga)	ACCEPTED
15239	15239	Echinochloa crus-galli (L.) P.Beauv.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: barnyard grass, cockspur grass	ACCEPTED
15240	15240	Eclipta prostrata (L.) L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	English: eclipta, false daisy, swamp daisy, white eclipta; Other: miri mapua (Cook Islands (Ma‘uke))	ACCEPTED
15241	15241	Elaeis guineensis Jacq.		Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	SPECIES	English: African oil palm; French: palmier à huile d'Afrique; Other: apwiraiasi (Pohnpei)	ACCEPTED
15242	15242	Eleusine indica (L.) Gaertn.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: goosegrass, wiregrass, goose foot, crow's foot, bullgrass; French: pied de poule; Other: fahitalo, lau ta‘a ta‘a, ta‘a ta‘a (American Samoa and Samoa); kavoronaisivi, vorovoroisivi, ghoraya (Fiji); tamamau (French Polynesia), umog (Guam); manienie ali‘i (Hawai'i); mahkwekwe (Kosrae); katejukjuk (Marshall Islands); fahitalo, mosie fahitalo, mosie fuhitalo, mosie fuhitalotalo (Niue); deskim, keteketarmalk (Palau); reh takai (Pohnpei); takataka, takataka ‘a leala, mohuku siamane (Tonga); te uteute (from Ecoport, source not given);	ACCEPTED
15243	15243	Eleutheranthera ruderalis (Sw.) Sch.Bip.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	Other: pakaka (Tonga)	ACCEPTED
15244	15244	Emilia sonchifolia (L.) DC. ex Wight		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	Niuean: pualele, pupu lele; English: Cupid's shaving-brush, emilia, Flora's paint brush, purple sow thistle, sow thistle; Other: pualele (Samoa); fua lele, fua lele lili‘i (Samoa); longlongo‘uha (Tonga))	ACCEPTED
15245	15245	Epipremnum pinnatum Engl.		Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	SPECIES	English: pothos, money plant; Other: yalu, wa yalu, wa lu, alu, halu, waloa, matha, nanggalanggala, nanggalinggali, tonga, tanga (Fiji); alu (Tonga)	ACCEPTED
15246	15246	Episcia cupreata Hanst.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Gesneriaceae	SPECIES		ACCEPTED
15247	15247	Eragrostis amabilis (L.) Wight & Arn.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: Bug's egg grass, Japanese love grass, love grass	ACCEPTED
15248	15248	Eragrostis minor Host		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES		ACCEPTED
15249	15249	Eragrostis tenella Benth., 1861		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES		ACCEPTED
15250	15250	Erythrina subumbrans Merr.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES		ACCEPTED
15251	15251	Eucalyptus paniculata Sm.		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES		ACCEPTED
15252	15252	Eugenia uniflora L.		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	English: Surinam cherry, red Brazil cherry; French: cerisier carré, cerisier de Cayenne; Other: kafika, kafika palangi (Niue), pitanga (Brazil)	ACCEPTED
15253	15253	Euphorbia cyathophora Murray	Euphorbia heterophylla var. cyathophora (Murray) Griseb.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	Niuean: toto uli?; English: dwarf poinsettia, fire-on-the-mountain, Mexican fire plant, painted spurge, wild poinsettia	SYNONYM
15254	15254	Euphorbia heterophylla L.		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	English: Mexican fireplant, milkweed, painted euphorbia, paintedleaf, wild spurge; Other: kaliko (Hawai‘i)	ACCEPTED
15255	15255	Euphorbia hirta L.		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	toto taane, toto tāne	ACCEPTED
15256	15256	Euphorbia prostrata Ait.		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	toto fifine	ACCEPTED
15257	15257	Falcataria moluccana (Miq.) Barneby & J.W.Grimes		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English:  Molucca albizia; Other:  tamaligi palagi (American Samoa); tuhke kerosene, tuhkehn karisihn (Pohnpei); ukall ra ngebard (Palau); tamaligi uliuli (Samoa)	ACCEPTED
15258	15258	Ficus elastica Roxb.		Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	SPECIES	English: India rubber tree, rubber plant; Other: komunoki, komunokí (Palau); rapah (Pohnpei); gak'iynigoma (Yap)	ACCEPTED
15259	15259	Flacourtia jangomas Raeusch.		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	SPECIES	Niuean: palamu; English:  Indian-plum, runeala-plum; Other:  venevene pama (Cook Islands)	ACCEPTED
15260	15260	Furcraea foetida Haw.		Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	SPECIES	English:  Mauritius hemp, sisal, maguey, giant cabuya; French: aloès vert, chanvre de Maurice; Other: malina (Hawai‘i (Ni‘ihau)); toua (Niue); lautalotalo papalagi (Samoa); faumalila, fau malila (Tonga)	ACCEPTED
15261	15261	Gallus gallus Linnaeus, 1758		Animalia	Chordata	Aves	Galliformes	Phasianidae	SPECIES	Red Junglefowl	ACCEPTED
15262	15262	Gliricidia sepium (Jacq.) Walp.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: mother of cacao, quickstick; Spanish: madre de cacao	ACCEPTED
15263	15263	Glycine tabacina Benth.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES		ACCEPTED
15264	15264	Gossypium barbadense Raf.		Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	Niuean: vavae; English: cotton, sea island cotton; Other: vavai (Cook Islands); ki‘ailana, pulupulu, pulupulu haole, (Hawai‘i)	ACCEPTED
15265	15265	Grevillea robusta A.Cunn. ex R.Br.		Plantae	Tracheophyta	Magnoliopsida	Proteales	Proteaceae	SPECIES	English:  silk oak, silky oak, he oak, silver oak, spider flower; Other: ‘oka kilika, ha‘iku ke‘oke‘o (Hawai'i), oke‘ (Tonga)	ACCEPTED
15266	15266	Hedychium flavescens Carey ex Rosc.		Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	SPECIES	English:  yellow ginger, cream ginger; French: longoze; Other: opuhi rea rea (French Polynesia); ‘awapuhi melemele (Hawai'i), teuila (Samoa)	ACCEPTED
15267	15267	Hemidactylus frenatus Duméril & Bibron, 1836		Animalia	Chordata	Reptilia	Squamata	Gekkonidae	SPECIES	Common house Gecko	ACCEPTED
15268	15268	Hemigraphis alternata (Burm.fil.) T.Anderson	Strobilanthes alternata (Burm.fil.) Moylan ex J.R.I.Wood	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	SPECIES	English: metal leaf; red ivy, cemetery plant (Fiji)	SYNONYM
15269	15269	Heterotis rotundifolia (Sm.) Jacq.-Fél.		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Melastomataceae	SPECIES		ACCEPTED
15270	15270	Hibiscus diversifolius Jacq.		Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	Niuean: fou hele, fou igo; English: swamp hibiscus	ACCEPTED
15271	15271	Hibiscus syriacus L.		Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES		ACCEPTED
15272	15272	Hylocereus undatus (Haw.) Britton & Rose		Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	SPECIES	English: night-blooming cereus, strawberry pear, red pitaya, dragon fruit, pitahaya; French: pitaya, pitahaya rouge; Spanish: flor de Caliz; Other: paniniokapunahou, papipi pua (Hawai'i)	ACCEPTED
15273	15273	Hypoponera punctatissima (Roger, 1859)		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Tramp ant	ACCEPTED
15274	15274	Hyptis pectinata Schumach. & Thonn.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	English:  comb hyptis, comb bushmint, mint weed, purple top; French:  fausse menthe; Other:  mumutun lahe, mumutun palaoan, mumutan ademelon (Guam); tamole ni veikau, tamoli ni vavalangi, timothi ni vavalangi, wavuwavu, ndamoli, ben tulsia (Fiji)	ACCEPTED
15275	15275	Impatiens balsamina L.		Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	SPECIES	English:  impatiens, balsam, garden balsam, rose balsam, spotted snapweed, touch-me-not;  Other:  polosomo (Tonga)	ACCEPTED
15276	15276	Indigofera hirsuta L.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: hairy indigo, rough hairy indigo	ACCEPTED
15277	15277	Indigofera spicata Forssk.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: creeping indigo	ACCEPTED
15278	15278	Indigofera suffruticosa Mill.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English: indigo; Other:  aniles (Guam); ‘iniko, inikoa, kolu (Hawai'i); la‘au mageso (Samoa); ‘akau veli (Tonga)	ACCEPTED
15279	15279	Ipomoea batatas (L.) Lam.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	kumara, simala, timala	ACCEPTED
15280	15280	Ipomoea cairica (L.) Sweet		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	Niuean: sefifi sea; English: Cairo morning glory, coastal morning glory, ivy-leaved morning glory, railroad-creeper; Other:  koali ‘ai, koali, koali ‘ai‘ai (Ni‘ihau), koali lau manamana, kowali, pa‘ali (Hawai‘i)	ACCEPTED
15281	15281	Ipomoea carnea subsp. fistulosa (Choisy) D.F.Austin		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SUBSPECIES	English: bush morning glory, tree ipomoea	ACCEPTED
15282	15282	Ipomoea quamoclit L.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	English: Cupid's flower, cypress vine, cypressvine morning-glory, star of Bethlehem, star-glory, sweet-willy	ACCEPTED
15283	15283	Ipomoea triloba L.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	English: Aiea morning-glory, little bel	ACCEPTED
15284	15284	Ipomoea violacea L.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	Niuean: fue tea; English: moon flower, Hawaiian moonflorwer	ACCEPTED
15285	15285	Jacaranda mimosifolia D.Don		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	SPECIES	English:  jacaranda	ACCEPTED
15286	15286	Jasminum sambac (L.) Aiton		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	English: Arabian jasmine; Other: pitate papa‘a (Cook Islands (‘Atiu))	ACCEPTED
15287	15287	Jatropha curcas L.		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	English:  physic nut, purging nut, Barbados nut; Other: tuitui pakarangi, pakarani (Cook Islands); fiki (Cook Islands, Fiji, Tonga);  kuku‘ihi (Hawai‘i), kuikui Pake (Hawai‘i (Ni‘ihau), laupata (Samoa)	ACCEPTED
15288	15288	Justicia betonica L.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	SPECIES	English:  white shrimp plant, squirrel's tail	ACCEPTED
15289	15289	Kalanchoe daigremontiana Raym.-Hamet & H.Perrier		Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	SPECIES		ACCEPTED
15290	15290	Kalanchoe pinnata (Lam.) Pers.		Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	SPECIES	akau tupu he lau, tupu he lau, tupu noa	ACCEPTED
15291	15291	Kyllinga brevifolia Rottb.		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English: green kyllinga, green water sedge; Other: kili‘o‘opu, kaluha, manunene, mau‘u mokae (Hawai‘i); tuise (Samoa); pakopako (Tonga)	ACCEPTED
15292	15292	Kyllinga nemoralis J.R. & G.Forst.		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English: white kyllinga, whitehead spikesedge, whitewater sedge; Other:  kili‘o‘opu (Hawai‘i), ta‘a ta‘a, ta‘a ta‘a vili taliga, matie upo‘o, matie tahiti, mo‘u upo‘onui, mo‘u upo‘o, tuise (Samoa); pakopako, pakopako ‘ae kuma (Tahiti); tuise (Tonga)	ACCEPTED
15293	15293	Kyllinga polyphylla Rottb.		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	English: Navua sedge; Other: tuise tele, tuise fiti (Samoa)	ACCEPTED
15294	15294	Lablab purpureus Sweet		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English:  hyacinth bean, lablab, bonavist, Egyptian kidney bean, dolichos; French: dolique, dolique d'Egypte, pois nourrice; Other:  ndralawa, natomba, tomba (Fiji); cheribilla apaka, chuchumeko (Guam); papapa, pi (Hawai'i); pini lae puaka (Tonga)	ACCEPTED
15295	15295	Lantana camara L.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	SPECIES	English: lantana; Other: latana (American Samoa and Samoa); taramoa (Cook Islands); kauboica, kaumboitha, mbonambulumakau, mbona ra mbulumakau, tokalau, waiwai, lanitana (Fiji); taratara hamoa, taratara moa (French Polynesia); latora moa, tatara moa (French Polynesia (Tahiti)); lakana, la‘au kalakala, lanakana (Ni‘ihau), mikinolia hihiu, mikinolia hohono, mikinolia kuku (Hawai'i); ros fonacni (Kosrae); te kaibuaka, te kaibuaja (Kiribati); migiroa (Nauru), landana, rantana, rahndana, tukasuweth (Pohnpei); talatala, talatala talmoa (Tonga)	ACCEPTED
15296	15296	Laportea interrupta (L.) Chew		Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	SPECIES		ACCEPTED
15297	15297	Leontodon taraxacoides Hoppe & Hornsch.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	English: rough hawkbit	ACCEPTED
15298	15298	Leonurus japonicus Houtt.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	English:  lion’s tail, Chinese motherwort	ACCEPTED
15299	15299	Lepidium didymum L.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES		ACCEPTED
15300	15300	Lepidium virginicum L.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES	English: peppergrass, Virginia peppercress, Virginia pepperweed, wild peppercress; Other:  naunau (Cook Islands (Aitutaki))	ACCEPTED
15301	15301	Leucaena leucocephala (Lam.) de Wit		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English:  leucaena, wild tamarind, lead tree; French: graines de lin, faux-acacia, faux mimosa (New Caledonia); Other:  koa haole, lili-koa, ekoa (Hawai'i); tangantangan, tangan-tangan, talantayan (Guam, CNMI, Marshall Islands); talntangan (CNMI); ganitnityuwan tangantan (Yap); tuhngantuhngan, rohbohtin (Kosrae); telentund (Palau); lopa Samoa (American Samoa and Samoa); fua pepe (American Samoa and Samoa); lusina (Samoa); pepe (Niue and Samoa); tavahi kaku (Niue); nito, toromiro (Cook Islands); siale mohemohe (Tonga); vaivai, vaivai ni vavalangi, vaivai dina, balori (Fiji); atiku (Marquesas); cassis (Vanuatu); te kaitetua (Kiribati); namas (from Ecoport, source not given)	ACCEPTED
15302	15302	Lobularia maritima (L.) Desv.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	SPECIES		ACCEPTED
15303	15303	Lonicera japonica Thunb.		Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	SPECIES	English:  Japanese honeysuckle, Hall’s honeysuckle; Other:  honekakala (Hawai'i)	ACCEPTED
15304	15304	Luffa aegyptiaca Mill.		Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	SPECIES	English: dishrag gourd, loofah, rag gourd, smooth loofah, sponge gourd, vegetable sponge; Other: po‘ue (Cook Islands); mafai (Tonga)	ACCEPTED
15305	15305	Lycopersicon esculentum (L.) Karst. ex Farw.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	English: tomato, wild tomato;  Other: tomati (Cook Islands, French Polynesia (Tahiti))	ACCEPTED
15306	15306	Macfadyena unguis-cati (L.) A.H.Gentry	Dolichandra unguis-cati (L.) L.G.Lohmann	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	SPECIES	English: cat's-claw climber	SYNONYM
15307	15307	Macroptilium atropurpureum Urb.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English:  siratro, purple bushbean	ACCEPTED
15308	15308	Macroptilium lathyroides Urb.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	English:  siratro, purple bushbean	ACCEPTED
15309	15309	Malvastrum coromandelianum (L.) Garcke		Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: false mallow, prickly malvastrum; Other: purumu (Cook Islands); te‘ehosi, te‘ehoosi (Tonga)	ACCEPTED
15310	15310	Malvaviscus penduliflorus Sessé & Moc. ex DC.		Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES		ACCEPTED
15311	15311	Mangifera indica L.		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	SPECIES	mago, mango	ACCEPTED
